4.186194921561999571e+00,0.000000000000000000e+00,4.192404158904246891e+00
4.336198639510717712e+00,4.342639816550230236e+00,4.342407932551457073e+00
4.486202389510716593e+00,4.492643563967973819e+00,4.492411738171698588e+00
4.636206107459435621e+00,4.642647278771034003e+00,4.642415511646760251e+00
4.786209849446614761e+00,4.792651017941206071e+00,4.792419309441982023e+00
4.936213567395332902e+00,4.942654733260717137e+00,4.942423082713592208e+00
5.086217317395332671e+00,5.092658480475010130e+00,5.092426888255584316e+00
5.236221027331230182e+00,5.242662187985151157e+00,5.242430653639573279e+00
5.386224777331229951e+00,5.392665934698642971e+00,5.392434459494566568e+00
5.536228495279948092e+00,5.542669649783404040e+00,5.542438232922675567e+00
5.686232245279947861e+00,5.692673396888146442e+00,5.692442038746368560e+00
5.836235963228666002e+00,5.842677112207658396e+00,5.842445812299679631e+00
5.986239705215845142e+00,5.992680851362179872e+00,5.992449609860151405e+00
6.136243423164563282e+00,6.142684566446940053e+00,6.142453383335211292e+00
6.286247173164563051e+00,6.292688313645583342e+00,6.292457188892853992e+00
6.436250891113281192e+00,6.442692028542544413e+00,6.442460962540064173e+00
6.586254633100461220e+00,6.592695767916166183e+00,6.592464760147485947e+00
6.736258351049177584e+00,6.742699483439127839e+00,6.742468533638196426e+00
6.886262093036359389e+00,6.892703222499750204e+00,6.892472331323867607e+00
7.036265818997897270e+00,7.042706945221730130e+00,7.042476112717849013e+00
7.186269560985076410e+00,7.192710684438852198e+00,7.192479910293969603e+00
7.336273278933795439e+00,7.342714399492312971e+00,7.342483683925530968e+00
7.486277028933794320e+00,7.492718146675305668e+00,7.492487489639673370e+00
7.636280746882511572e+00,7.642721861650516146e+00,7.642491263177333849e+00
7.786284488869691600e+00,7.792725601055439100e+00,7.792495060690855624e+00
7.936288206818409741e+00,7.942729315921098987e+00,7.942498834134615215e+00
8.086291956818410398e+00,8.092733062900641983e+00,8.092502639958308208e+00
8.236295674767127650e+00,8.242736777875851573e+00,8.242506413261217801e+00
8.386299424767127419e+00,8.392740524933644863e+00,8.392510219116211090e+00
8.536303142715846448e+00,8.542744240174904746e+00,8.542513992747771567e+00
8.686306884703025588e+00,8.692747979219877408e+00,8.692517790433443636e+00
8.836310602651742840e+00,8.842751694523737882e+00,8.842521564065004114e+00
8.986314352651742610e+00,8.992755441659781468e+00,8.992525369466145335e+00
9.136318070600461638e+00,9.142759156979291646e+00,9.142529143207257292e+00
9.286321820600461407e+00,9.292762903833633459e+00,9.292532948780548807e+00
9.436325538549178660e+00,9.442766618746244234e+00,9.442536722412109285e+00
9.586329280536357800e+00,9.592770357775565415e+00,9.592540520129082537e+00
9.736332998485076828e+00,9.742774072969877963e+00,9.742544293604142425e+00
9.886336748485076598e+00,9.892777820450220361e+00,9.892548099302635123e+00
1.003634046643379030e+01,1.004278153545672936e+01,1.004255187240208969e+01
1.018634420842096944e+01,1.019278527468950024e+01,1.019255567057292033e+01
1.033634793438251087e+01,1.034278899758363046e+01,1.034255945187300085e+01
1.048635167636969001e+01,1.049279273661296052e+01,1.049256324966822085e+01
1.063635539431841082e+01,1.064279645204202041e+01,1.064256702306503044e+01
1.078635914431841059e+01,1.079280019911545985e+01,1.079257082865396988e+01
1.093636286226712961e+01,1.094280391459147062e+01,1.094257460258288006e+01
1.108636661226712938e+01,1.109280766152405917e+01,1.109257840799966921e+01
1.123637033021583953e+01,1.124281137645231965e+01,1.124258218142779064e+01
1.138637408021584996e+01,1.139281512371356975e+01,1.139258598692283009e+01
1.153637779816456010e+01,1.154281883884527993e+01,1.154258976042918938e+01
1.168638154015173924e+01,1.169282257795284963e+01,1.169259355803660938e+01
1.183638526611328068e+01,1.184282630120693014e+01,1.184259734016614019e+01
1.198638900810045982e+01,1.199283004001715014e+01,1.199260113775791048e+01
1.213639272604918062e+01,1.214283375525841002e+01,1.214260491118601948e+01
1.228639647604918039e+01,1.229283750261356012e+01,1.229260871674365951e+01
1.243640019399789942e+01,1.244284121782352059e+01,1.244261249051607976e+01
1.258640394399789919e+01,1.259284496506911033e+01,1.259261629610501920e+01
1.273640766194660934e+01,1.274284868005996962e+01,1.274262006961138027e+01
1.288641141194661088e+01,1.289285242716471025e+01,1.289262387543507060e+01
1.303641512989532991e+01,1.304285614228077073e+01,1.304262764916052930e+01
1.318641887989532968e+01,1.319285988982372082e+01,1.319263145478078059e+01
1.333642259784405049e+01,1.334286360492412982e+01,1.334263522858448958e+01
1.348642633983122963e+01,1.349286734403169952e+01,1.349263902612931076e+01
1.363643006579276928e+01,1.364287106722317944e+01,1.364264280755459069e+01
1.378643380777995020e+01,1.379287480625250062e+01,1.379264660531850950e+01
1.393643752572866923e+01,1.394287852150942086e+01,1.394265037893442027e+01
1.408644127572867077e+01,1.409288226842635972e+01,1.409265418442945972e+01
1.423644499367737914e+01,1.424288598385541960e+01,1.424265795823317049e+01
1.438644874367738069e+01,1.439288973092886081e+01,1.439266176368126970e+01
1.453645246162609972e+01,1.454289344595101952e+01,1.454266553745367929e+01
1.468645621162609949e+01,1.469289719316532050e+01,1.469266934287047022e+01
1.483645992957482029e+01,1.484290090825007979e+01,1.484267311648637921e+01
1.498646367957482006e+01,1.499290465537047012e+01,1.499267692207532043e+01
1.513646739752354087e+01,1.514290837061173001e+01,1.514268069567557973e+01
1.528647114752354064e+01,1.529291211773212034e+01,1.529268450140537006e+01
1.543647486547225967e+01,1.544291583270732993e+01,1.544268827495868024e+01
1.558647861547225943e+01,1.559291957995291966e+01,1.559269208061022916e+01
1.573648233342096958e+01,1.574292329495943932e+01,1.574269585416353934e+01
1.588648608342096935e+01,1.589292704214243024e+01,1.589269965973683085e+01
