2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
2.299999999999999822e+00,2.000000000000000000e+00,1.000000000000000000e+00
2.599999999999999645e+00,2.000000000000000000e+00,1.000000000000000000e+00
2.899999999999999467e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.199999999999999289e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.499999999999999112e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.799999999999998934e+00,2.000000000000000000e+00,1.000000000000000000e+00
4.099999999999998757e+00,2.000000000000000000e+00,1.000000000000000000e+00
4.399999999999998579e+00,2.000000000000000000e+00,1.000000000000000000e+00
4.699999999999998401e+00,2.000000000000000000e+00,1.000000000000000000e+00
4.999999999999998224e+00,2.000000000000000000e+00,1.000000000000000000e+00
5.299999999999998046e+00,2.000000000000000000e+00,1.000000000000000000e+00
5.599999999999997868e+00,2.000000000000000000e+00,1.000000000000000000e+00
5.899999999999997691e+00,2.000000000000000000e+00,1.000000000000000000e+00
6.199999999999997513e+00,2.000000000000000000e+00,1.000000000000000000e+00
6.499999999999997335e+00,2.000000000000000000e+00,1.000000000000000000e+00
6.799999999999997158e+00,2.000000000000000000e+00,1.000000000000000000e+00
7.099999999999996980e+00,2.000000000000000000e+00,1.000000000000000000e+00
7.399999999999996803e+00,2.000000000000000000e+00,1.000000000000000000e+00
7.699999999999996625e+00,2.000000000000000000e+00,1.000000000000000000e+00
7.999999999999996447e+00,2.000000000000000000e+00,1.000000000000000000e+00
7.999999999999996447e+00,2.299999999999999822e+00,1.000000000000000000e+00
7.999999999999996447e+00,2.599999999999999645e+00,1.000000000000000000e+00
7.999999999999996447e+00,2.899999999999999467e+00,1.000000000000000000e+00
7.999999999999996447e+00,3.199999999999999289e+00,1.000000000000000000e+00
7.999999999999996447e+00,3.499999999999999112e+00,1.000000000000000000e+00
7.999999999999996447e+00,3.799999999999998934e+00,1.000000000000000000e+00
7.999999999999996447e+00,4.099999999999998757e+00,1.000000000000000000e+00
7.999999999999996447e+00,4.399999999999998579e+00,1.000000000000000000e+00
7.999999999999996447e+00,4.699999999999998401e+00,1.000000000000000000e+00
7.999999999999996447e+00,4.999999999999998224e+00,1.000000000000000000e+00
7.999999999999996447e+00,5.299999999999998046e+00,1.000000000000000000e+00
7.999999999999996447e+00,5.599999999999997868e+00,1.000000000000000000e+00
7.999999999999996447e+00,5.899999999999997691e+00,1.000000000000000000e+00
7.999999999999996447e+00,6.199999999999997513e+00,1.000000000000000000e+00
7.999999999999996447e+00,6.499999999999997335e+00,1.000000000000000000e+00
7.999999999999996447e+00,6.799999999999997158e+00,1.000000000000000000e+00
7.999999999999996447e+00,7.099999999999996980e+00,1.000000000000000000e+00
7.999999999999996447e+00,7.399999999999996803e+00,1.000000000000000000e+00
7.999999999999996447e+00,7.699999999999996625e+00,1.000000000000000000e+00
