1.000000000000000000e+00,0.000000000000000000e+00,1.462863790064641956e+00,1.469308395902193976e+00,1.500036858974357901e-01,-2.532196674565057037e-11,1.469308395915799981e+00,9.999999833540831329e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.612867443910795950e+00,1.619312047322591042e+00,1.500036538461538005e-01,5.758593601967731956e-11,1.619312047291648904e+00,9.999999834085789852e-01
1.000000000000000000e+00,2.000000000000000000e+00,1.762871121795410945e+00,1.769315722828399995e+00,1.500036778846154106e-01,1.409112826422642942e-10,1.769315722752685005e+00,9.999999835419289829e-01
1.000000000000000000e+00,3.000000000000000000e+00,1.912874775641564939e+00,1.919319373982746990e+00,1.500036538461539948e-01,-1.473203781188203979e-10,1.919319374061907890e+00,9.999999834025138368e-01
1.000000000000000000e+00,4.000000000000000000e+00,2.062878461539000785e+00,2.069323057313576797e+00,1.500036858974357901e-01,-1.560831464075818076e-10,2.069323057397444821e+00,9.999999832548061018e-01
1.000000000000000000e+00,5.000000000000000000e+00,2.212882115385154780e+00,2.219326708624424160e+00,1.500036538461539948e-01,-1.073345856639206953e-10,2.219326708682098914e+00,9.999999831532311312e-01
1.000000000000000000e+00,6.000000000000000000e+00,2.362885801282590847e+00,2.369330392283904185e+00,1.500036858974355958e-01,2.314468616759768079e-10,2.369330392159540111e+00,9.999999833722585940e-01
1.000000000000000000e+00,7.000000000000000000e+00,2.512889455128744842e+00,2.519334043406951107e+00,1.500036538461539948e-01,-1.045208364303106986e-10,2.519334043463114181e+00,9.999999832733463823e-01
1.000000000000000000e+00,8.000000000000000000e+00,2.662893141026180910e+00,2.669337727035130836e+00,1.500036858974360954e-01,1.836415464140372933e-10,2.669337726936455102e+00,9.999999834471337001e-01
1.000000000000000000e+00,9.000000000000000000e+00,2.812896794872334016e+00,2.819341378220777905e+00,1.500036538461536062e-01,-7.884004560310131637e-11,2.819341378263140907e+00,9.999999833725241594e-01
1.000000000000000000e+00,1.000000000000000000e+01,2.962900472756949899e+00,2.969345053789187894e+00,1.500036778846154106e-01,1.356141865471726956e-10,2.969345053716318183e+00,9.999999835008612781e-01
1.000000000000000000e+00,1.100000000000000000e+01,3.112904134615924079e+00,3.119348713410206031e+00,1.500036618589742077e-01,3.098463707829068881e-10,3.119348713243716098e+00,9.999999837940812819e-01
1.000000000000000000e+00,1.200000000000000000e+01,3.262907812500539961e+00,3.269352388665614839e+00,1.500036778846154106e-01,-3.176836571583407931e-11,3.269352388682686072e+00,9.999999837640175526e-01
1.000000000000000000e+00,1.300000000000000000e+01,3.412911474359514141e+00,3.419356047973633128e+00,1.500036618589745963e-01,-1.325695109244406922e-10,3.419356048044868146e+00,9.999999836385616847e-01
1.000000000000000000e+00,1.400000000000000000e+01,3.562915152244130024e+00,3.569359723307291787e+00,1.500036778846154106e-01,-1.679154593148269018e-10,3.569359723397519168e+00,9.999999834796565734e-01
1.000000000000000000e+00,1.500000000000000000e+01,3.712918814103104204e+00,3.719363382834409926e+00,1.500036618589742077e-01,5.602984742836270016e-11,3.719363382804303786e+00,9.999999835326798259e-01
1.000000000000000000e+00,1.600000000000000000e+01,3.862922491987719198e+00,3.869367058042869179e+00,1.500036778846154106e-01,-1.758913015237340005e-10,3.869367058137382021e+00,9.999999833662268633e-01
1.000000000000000000e+00,1.700000000000000000e+01,4.012926153846693822e+00,4.019370717554337169e+00,1.500036618589745963e-01,5.310596407070988789e-11,4.019370717525800885e+00,9.999999834164832180e-01
1.000000000000000000e+00,1.800000000000000000e+01,4.162929831731309704e+00,4.169374392887996272e+00,1.500036778846159102e-01,-3.483080490696011111e-11,4.169374392906712856e+00,9.999999833835214735e-01
1.000000000000000000e+00,1.900000000000000000e+01,4.312933493590283440e+00,4.319378052399464707e+00,1.500036618589737081e-01,1.263096294223942095e-10,4.319378052331592777e+00,9.999999835030533024e-01
1.000000000000000000e+00,2.000000000000000000e+01,4.462937171474899323e+00,4.469381727733122922e+00,1.500036778846159102e-01,-8.483880264975596219e-12,4.469381727737681054e+00,9.999999834950246136e-01
1.000000000000000000e+00,2.100000000000000000e+01,4.612940833333873059e+00,4.619385387307191948e+00,1.500036618589737081e-01,1.863433851667651001e-10,4.619385387207062266e+00,9.999999836713687751e-01
1.000000000000000000e+00,2.200000000000000000e+01,4.762944511218488941e+00,4.769389062484349573e+00,1.500036778846159102e-01,-1.579731900847036999e-10,4.769389062569234561e+00,9.999999835218724709e-01
1.000000000000000000e+00,2.300000000000000000e+01,4.912948173077463565e+00,4.919392721980168304e+00,1.500036618589745963e-01,2.373745644490555019e-11,4.919392721967413173e+00,9.999999835443361684e-01
1.000000000000000000e+00,2.400000000000000000e+01,5.062951850962078559e+00,5.069396397360777407e+00,1.500036778846149943e-01,-2.284039624100842047e-11,5.069396397373050256e+00,9.999999835227213474e-01
1.000000000000000000e+00,2.500000000000000000e+01,5.212955512821053183e+00,5.219400056934846432e+00,1.500036618589745963e-01,1.744737687658926006e-10,5.219400056841095648e+00,9.999999836878328274e-01
1.000000000000000000e+00,2.600000000000000000e+01,5.362959198718488807e+00,5.369403739983974688e+00,1.500036858974355958e-01,-3.076721100114809815e-10,5.369403740149296667e+00,9.999999833966703999e-01
1.000000000000000000e+00,2.700000000000000000e+01,5.512962852564642802e+00,5.519407391513922789e+00,1.500036538461539948e-01,9.030998171510873362e-12,5.519407391509068894e+00,9.999999834052167857e-01
1.000000000000000000e+00,2.800000000000000000e+01,5.662966538462078425e+00,5.669411074719551635e+00,1.500036858974355958e-01,-1.976729890884598976e-10,5.669411074825768893e+00,9.999999832181508674e-01
1.000000000000000000e+00,2.900000000000000000e+01,5.812970192308232420e+00,5.819414726139949146e+00,1.500036538461539948e-01,-1.463540399981866035e-11,5.819414726147813077e+00,9.999999832043008352e-01
1.000000000000000000e+00,3.000000000000000000e+01,5.962973878205668044e+00,5.969418409705529172e+00,1.500036858974355958e-01,1.796962578737293112e-10,5.969418409608970855e+00,9.999999833743545841e-01
1.000000000000000000e+00,3.100000000000000000e+01,6.112977540064642668e+00,6.119422068935296721e+00,1.500036618589745963e-01,-3.874234266731946263e-11,6.119422068956113847e+00,9.999999833376911340e-01
1.000000000000000000e+00,3.200000000000000000e+01,6.262981217949259438e+00,6.269425744331556416e+00,1.500036778846159102e-01,-9.766409903022577055e-12,6.269425744336803774e+00,9.999999833284487494e-01
