2.000000000000000000e+00,0.000000000000000000e+00,1.462863790220112037e+00,1.469002584025064895e+00,1.500036858974357901e-01,-2.106297358750452986e-10,1.469002584138243916e+00,1.000000362660101949e+00
2.000000000000000000e+00,1.000000000000000000e+00,1.612867444066264921e+00,1.619006292771560052e+00,1.500036538461538005e-01,3.868212417046378897e-10,1.619006292563706984e+00,1.000000363026166905e+00
2.000000000000000000e+00,2.000000000000000000e+00,1.762871121950881026e+00,1.769010024946163995e+00,1.500036778846154106e-01,4.258104979726339743e-11,1.769010024923282964e+00,1.000000363066462894e+00
2.000000000000000000e+00,3.000000000000000000e+00,1.912874775797035021e+00,1.919013732800606054e+00,1.500036538461539948e-01,-4.301270450923765958e-10,1.919013733031728952e+00,1.000000362659416053e+00
2.000000000000000000e+00,4.000000000000000000e+00,2.062878461694471088e+00,2.069017473379282102e+00,1.500036858974357901e-01,4.986944190932263155e-11,2.069017473352486203e+00,1.000000362706610080e+00
2.000000000000000000e+00,5.000000000000000000e+00,2.212882115540625083e+00,2.219021181797125042e+00,1.500036538461539948e-01,1.911679703425762062e-10,2.219021181694404099e+00,1.000000362887520033e+00
2.000000000000000000e+00,6.000000000000000000e+00,2.362885801438059818e+00,2.369024922094101093e+00,1.500036858974355958e-01,6.779643513254995923e-11,2.369024922057672011e+00,1.000000362951678046e+00
2.000000000000000000e+00,7.000000000000000000e+00,2.512889455284213813e+00,2.519028630731045215e+00,1.500036538461539948e-01,3.831424066902400227e-10,2.519028630525169010e+00,1.000000363314260898e+00
2.000000000000000000e+00,8.000000000000000000e+00,2.662893141181649881e+00,2.669032370949770083e+00,1.500036858974360954e-01,2.868638659947464152e-11,2.669032370934356191e+00,1.000000363341408960e+00
2.000000000000000000e+00,9.000000000000000000e+00,2.812896795027803876e+00,2.819036079602363909e+00,1.500036538461536062e-01,3.193161290937496233e-10,2.819036079430783825e+00,1.000000363643589907e+00
2.000000000000000000e+00,1.000000000000000000e+01,2.962900472912418870e+00,2.969039811667418149e+00,1.500036778846154106e-01,-1.958575523985927899e-10,2.969039811772658854e+00,1.000000363458241948e+00
2.000000000000000000e+00,1.100000000000000000e+01,3.112904134771393050e+00,3.119043528145032163e+00,1.500036618589742077e-01,-6.668443575108540244e-12,3.119043528148615962e+00,1.000000363451932106e+00
2.000000000000000000e+00,1.200000000000000000e+01,3.262907812656008932e+00,3.269047260257035958e+00,1.500036778846154106e-01,-2.953211009071309883e-10,3.269047260415722800e+00,1.000000363172458107e+00
2.000000000000000000e+00,1.300000000000000000e+01,3.412911474514984000e+00,3.419050976812901155e+00,1.500036618589745963e-01,6.100542293552280171e-11,3.419050976780121154e+00,1.000000363230189038e+00
2.000000000000000000e+00,1.400000000000000000e+01,3.562915152399598995e+00,3.569054709316155982e+00,1.500036778846154106e-01,1.655564574321032916e-10,3.569054709227196920e+00,1.000000363386861935e+00
2.000000000000000000e+00,1.500000000000000000e+01,3.712918814258573175e+00,3.719058425183419114e+00,1.500036618589742077e-01,-4.121130103840187076e-10,3.719058425404861978e+00,1.000000362996863013e+00
