6.262981211626102329e+00,6.269425744331556416e+00,6.269121756529196787e+00
6.412984817395333437e+00,6.419429347581130152e+00,6.419125416478866697e+00
6.562988559382512577e+00,6.569433087064303400e+00,6.569129213303786408e+00
6.712992213228665683e+00,6.719436738343850024e+00,6.719132921518179202e+00
6.862995899126102195e+00,6.869440421612078573e+00,6.869136662002954807e+00
7.012999552972256190e+00,7.019444073157677266e+00,7.019140370123447603e+00
7.163003238869691813e+00,7.169447756363306112e+00,7.169144110764723798e+00
7.313006900728666437e+00,7.319451415906074843e+00,7.319147827242337812e+00
7.463010586626102061e+00,7.469455099487304572e+00,7.469151567617563714e+00
7.613014240472256056e+00,7.619458750688601789e+00,7.619155276098006802e+00
7.763017926369691679e+00,7.769462434082032409e+00,7.769159016833182996e+00
7.913021588228666303e+00,7.919466093374399662e+00,7.919162733091696715e+00
8.063025266113282186e+00,8.069469769036709650e+00,8.069166465266301103e+00
8.213028927972255033e+00,8.219473428282126903e+00,8.219170181916066298e+00
8.363032613869691545e+00,8.369477111566006045e+00,8.369173922338241312e+00
8.513036267715845540e+00,8.519480763080304442e+00,8.519177630646534993e+00
8.663039961626102681e+00,8.669484454298753917e+00,8.669181378971980934e+00
8.813043615472256676e+00,8.819488105734800243e+00,8.819185087874975792e+00
8.963047301369691411e+00,8.969491789143880567e+00,8.969188827827649035e+00
9.113050955215845406e+00,9.119495440517328078e+00,9.119192536761945078e+00
9.263054649126102547e+00,9.269499131986178142e+00,9.269196284711789247e+00
9.413058302972256541e+00,9.419502783422226244e+00,9.419199993426984108e+00
9.563061988869691277e+00,9.569506466643504794e+00,9.569203733504858533e+00
9.713065650728665901e+00,9.719510125982822046e+00,9.719207449841622548e+00
9.863069336626102412e+00,9.869513809423201778e+00,9.869211190529847855e+00
1.001307299047225996e+01,1.001951746082795047e+01,1.001921489886943917e+01
1.016307668438251000e+01,1.016952115215594965e+01,1.016921864742963955e+01
1.031308033822866932e+01,1.031952480356070012e+01,1.031922235565967938e+01
1.046308402412610050e+01,1.046952848695413074e+01,1.046922609650441061e+01
1.061308768598508045e+01,1.061953214635605036e+01,1.061922981238732078e+01
1.076309137188250986e+01,1.076953582956167033e+01,1.076923355337289934e+01
1.091309503374148981e+01,1.091953948894794024e+01,1.091923726956881069e+01
1.106309871963891922e+01,1.106954317231006968e+01,1.106924100999098926e+01
1.121310237348508032e+01,1.121954682388697044e+01,1.121924471847142968e+01
1.136310605938250973e+01,1.136955050735864958e+01,1.136924845926921002e+01
1.151310972124148968e+01,1.151955416654146980e+01,1.151925217562162018e+01
1.166311340713892086e+01,1.166955785029485071e+01,1.166925591621595082e+01
1.181311706899790082e+01,1.181956150933680938e+01,1.181925963253705980e+01
1.196312075489533022e+01,1.196956519316844059e+01,1.196926337302184074e+01
1.211312441675431018e+01,1.211956885239820991e+01,1.211926708953074971e+01
1.226312810265173958e+01,1.226957253583858964e+01,1.226927083009377917e+01
1.241313176451071953e+01,1.241957619530310986e+01,1.241927454677484022e+01
1.256313545040815072e+01,1.256957987893128958e+01,1.256927828693095961e+01
1.271313911226713067e+01,1.271958353827061039e+01,1.271928200381547924e+01
1.286314279816456008e+01,1.286958722147623924e+01,1.286928574411244952e+01
1.301314646002354003e+01,1.301959088101900974e+01,1.301928946048052005e+01
1.316315014592096944e+01,1.316959456442807941e+01,1.316929320109050039e+01
1.331315380777994939e+01,1.331959822393955051e+01,1.331929691766200996e+01
1.346315749367738057e+01,1.346960190739557994e+01,1.346930065795898912e+01
1.361316115553636052e+01,1.361960556676620016e+01,1.361930437442095077e+01
1.376316484143380059e+01,1.376960925033177929e+01,1.376930811487443052e+01
1.391316850329276988e+01,1.391961290954590069e+01,1.391931183136768979e+01
1.406317218919019929e+01,1.406961659317408042e+01,1.406931557188375947e+01
1.421317585104917924e+01,1.421962025234124916e+01,1.421931928842398030e+01
1.436317953694661931e+01,1.436962393598508037e+01,1.436932302886181034e+01
1.451318319880559038e+01,1.451962759510528933e+01,1.451932674527681932e+01
1.466318688470303044e+01,1.466963127865522054e+01,1.466933048593375055e+01
1.481319054656199974e+01,1.481963493802584075e+01,1.481933420266176071e+01
1.496319423245943980e+01,1.496963862156012048e+01,1.496933794308393040e+01
1.511319790233122973e+01,1.511964228911570984e+01,1.511934166762132037e+01
1.526320158822866979e+01,1.526964597249349076e+01,1.526934540813740071e+01
1.541320525008764086e+01,1.541964963202060979e+01,1.541934912430201088e+01
1.556320893598507915e+01,1.556965331525753982e+01,1.556935286535019003e+01
1.571321259784405022e+01,1.571965697498811032e+01,1.571935658143654990e+01
1.586321620361328044e+01,1.586966057809683051e+01,1.586936024198091921e+01
1.601321994560046136e+01,1.601966431783040079e+01,1.601936403852414159e+01
1.616322363951071850e+01,1.616966800945575145e+01,1.616936778735038871e+01
1.631322730136968957e+01,1.631967166868551899e+01,1.631937150378104917e+01
1.646323098726713141e+01,1.646967535225110169e+01,1.646937524415627863e+01
1.661323464912609893e+01,1.661967901140262072e+01,1.661937896075908938e+01
1.676323833502354077e+01,1.676968269501514897e+01,1.676938270119691055e+01
1.691324200489533069e+01,1.691968636241423951e+01,1.691938642557780170e+01
1.706324569079276898e+01,1.706969004597981865e+01,1.706939016598433057e+01
5.848327010717147174e-03,1.229267978766026073e-02,1.199285721216446048e-02
1.558520129081530092e-01,1.622963630402393942e-01,1.619965972743890037e-01
3.058556747671273834e-01,3.123000227238582061e-01,3.120003141432541871e-01
4.558593686773838027e-01,4.623037138014572944e-01,4.620040623904497212e-01
6.058630305363581492e-01,6.123073735007261709e-01,6.120077791967147851e-01
7.558667164337941058e-01,7.623110568002554599e-01,7.620115194936899483e-01
9.058703782927685078e-01,9.123147162491236362e-01,9.120152360965044780e-01
1.055874072203025094e+00,1.062318407827524069e+00,1.062018984844500968e+00
1.205877734061999051e+00,1.212322067010342064e+00,1.212022701071715058e+00
1.355881419959434897e+00,1.362325750184671058e+00,1.362026441572139923e+00
1.505885081818409965e+00,1.512329409727438900e+00,1.512030158237555044e+00
1.655888775728665996e+00,1.662333101008488967e+00,1.662033906719500909e+00
1.805892437587639954e+00,1.812336760519956957e+00,1.812037622993664998e+00
1.955896131497897095e+00,1.962340451707105915e+00,1.962041371694712044e+00
2.105899793356870831e+00,2.112344111155973980e+00,2.112045087874975025e+00
2.255903479254306898e+00,2.262347794471153861e+00,2.262048828344100038e+00
2.405907141113281966e+00,2.412351453810472002e+00,2.412052544696515088e+00
2.555910835023538219e+00,2.562355144981971034e+00,2.562056293601012058e+00
2.705914496882511955e+00,2.712358804509090060e+00,2.712060009781275038e+00
2.855918190792769096e+00,2.862362495727539091e+00,2.862063758497972010e+00
3.005921852651742832e+00,3.012366154988606937e+00,3.012067474599985140e+00
3.155925546561999084e+00,3.162369846520057148e+00,3.162071223207131965e+00
3.305929208420974152e+00,3.312373505906324844e+00,3.312074939700396126e+00
3.455932894318410220e+00,3.462377189143253986e+00,3.462078680310372025e+00
3.605936564190205029e+00,3.612380856323242018e+00,3.612082404613005782e+00
3.755940250087640209e+00,3.762384539732321898e+00,3.762086145097780943e+00
3.905943911946614833e+00,3.912388198930790040e+00,3.912089861637995991e+00
4.055947605856871085e+00,4.062391890133588923e+00,4.062093609963440599e+00
4.205951267715845709e+00,4.212395549598107358e+00,4.212097326691456090e+00
4.355954961626101962e+00,4.362399240816556834e+00,4.362101074672601442e+00
4.505958623485076586e+00,4.512402900249774973e+00,4.512104791447566043e+00
4.655962317395332839e+00,4.662406591562123559e+00,4.662108539491311099e+00
4.805965979254306575e+00,4.812410250995342587e+00,4.812112256313226588e+00
4.955969673164563716e+00,4.962413942119892063e+00,4.962116004466521346e+00
5.105973335023536563e+00,5.112417601287059021e+00,5.112119721038036246e+00
5.255977028933794593e+00,5.262421292865459677e+00,5.262123469551282184e+00
5.405980690792768328e+00,5.412424951797876638e+00,5.412127185950645902e+00
5.555984384703024581e+00,5.562428643282377294e+00,5.562130934416941841e+00
5.705988046561999205e+00,5.712432302449544252e+00,5.712134650644156153e+00
5.855991740472254570e+00,5.862435993965344316e+00,5.862138399063502092e+00
6.005995402331230082e+00,6.012439653179462162e+00,6.012142115384616403e+00
6.155999096241486335e+00,6.162443344382261934e+00,6.162145864148262042e+00
6.306002766113281588e+00,6.312447011750050407e+00,6.312149588278746393e+00
6.456006452010717211e+00,6.462450694908729254e+00,6.462153328857421997e+00
6.606010113869691835e+00,6.612454354060247397e+00,6.612157045209835715e+00
6.756013807779948088e+00,6.762458045560396869e+00,6.762160793957833427e+00
6.906017477651743341e+00,6.912461713022085341e+00,6.912164517931816299e+00
7.056021171561999594e+00,7.062465404240534816e+00,7.062168266695462826e+00
7.206024833420973330e+00,7.212469063548552661e+00,7.212171982985276841e+00
7.356028527331229583e+00,7.362472754720052137e+00,7.362175731842823367e+00
7.506032189190204207e+00,7.512476414106320277e+00,7.512179448148287086e+00
7.656035883100461348e+00,7.662480105684720932e+00,7.662183196536333618e+00
7.806039544959435084e+00,7.812483764851887891e+00,7.812186912998297927e+00
7.956043238869691336e+00,7.962487456101637662e+00,7.962190661699343863e+00
8.106046820600461444e+00,8.112491035344051582e+00,8.112194297845302771e+00
8.256050602651743731e+00,8.262494814703526202e+00,8.262198134593475629e+00
8.406054264510716578e+00,8.412498474136743454e+00,8.412201851008488163e+00
8.556057958420973719e+00,8.562502165402143817e+00,8.562205599803435874e+00
8.706061620279948343e+00,8.712505824897961659e+00,8.712209316296700479e+00
8.856065314190203708e+00,8.862509516319862612e+00,8.862213064575195531e+00
9.006068984061998961e+00,9.012513183609399903e+00,9.012216789378630466e+00
9.156072677972256102e+00,9.162516874749599083e+00,9.162220537766676998e+00
9.306076339831230726e+00,9.312520534010667816e+00,9.312224254416442193e+00
9.456080033741486091e+00,9.462524225495167585e+00,9.462228002882737243e+00
9.606083703613281344e+00,9.612527892862955170e+00,9.612231727467072773e+00
9.756087397523538485e+00,9.762531584378756122e+00,9.762235475902068416e+00
9.906091059382513109e+00,9.912535243655474559e+00,9.912239192567483315e+00
1.005609475329277025e+01,1.006253893510866959e+01,1.006224294097117955e+01
1.020609842316456017e+01,1.021254260250776014e+01,1.021224666558680916e+01
1.035610211707482087e+01,1.036254629396096050e+01,1.036225041410006042e+01
1.050610577893379016e+01,1.051254995323768071e+01,1.051225413062462088e+01
1.065610947284405086e+01,1.066255364455003019e+01,1.066225787937261948e+01
1.080611314271584966e+01,1.081255731190216984e+01,1.081226160345615916e+01
1.095611683662609970e+01,1.096256100338666961e+01,1.096226535215719977e+01
1.110612049848507965e+01,1.111256466239733953e+01,1.111226906846266971e+01
1.125612420040815032e+01,1.126256836197291022e+01,1.126227282527042917e+01
1.140612786226713027e+01,1.141257202118701919e+01,1.141227654198280028e+01
1.155613155617738030e+01,1.156257571281238050e+01,1.156228029021433912e+01
1.170613522604918089e+01,1.171257938007060950e+01,1.171228401493953086e+01
1.185613911226712958e+01,1.186258326389411089e+01,1.186228795555702042e+01
1.200614258983122973e+01,1.201258673871945071e+01,1.201229148809970937e+01
1.215614647604918019e+01,1.216259062260554025e+01,1.216229542851374923e+01
1.230614994560045972e+01,1.231259408965281921e+01,1.231229895312186962e+01
1.245615363951072041e+01,1.246259778090256987e+01,1.246230270130647000e+01
1.260615730938251033e+01,1.261260144820776041e+01,1.261230642623510079e+01
1.275616100329276925e+01,1.276260513956706077e+01,1.276231017448229998e+01
1.290616467316455918e+01,1.291260880698179925e+01,1.291231389912923078e+01
1.305616836707481987e+01,1.306261249849760020e+01,1.306231764795547967e+01
1.320617202893378916e+01,1.321261615783691035e+01,1.321232136402618984e+01
1.335617572284404986e+01,1.336261984903971012e+01,1.336232511288373992e+01
1.350617939271585044e+01,1.351262351636055037e+01,1.351232883742111923e+01
1.365618308662610048e+01,1.366262720770419925e+01,1.366233258613782020e+01
1.380618675649789928e+01,1.381263087513458920e+01,1.381233631064391076e+01
1.395619045040814932e+01,1.396263456647823986e+01,1.396234005878154960e+01
1.410619412027994990e+01,1.411263823372082982e+01,1.411234378367888986e+01
1.425619781419021059e+01,1.426264192506448047e+01,1.426234753212952988e+01
1.440620148406200052e+01,1.441264559244791954e+01,1.441235125669821926e+01
1.455620517797225943e+01,1.456264928371331990e+01,1.456235500514885928e+01
1.470620884784404936e+01,1.471265295120631045e+01,1.471235873004619954e+01
1.485621254175431005e+01,1.486265664236215045e+01,1.486236247843424962e+01
1.500621621162609998e+01,1.501266030974558952e+01,1.501236620278383072e+01
1.515621990553636067e+01,1.516266400121443958e+01,1.516236995159442991e+01
1.530622357540815059e+01,1.531266766819097924e+01,1.531237367594400922e+01
1.545622726931840951e+01,1.546267135994152930e+01,1.546237742492676048e+01
1.560623093919019944e+01,1.561267502704327015e+01,1.561238114927633980e+01
1.575623463310046013e+01,1.576267871859037051e+01,1.576238489786783958e+01
1.590623830297226071e+01,1.591268238586425987e+01,1.591238862235826979e+01
1.605624199688250897e+01,1.606268607725485964e+01,1.606239237091847016e+01
1.620624566675430955e+01,1.621268974466959989e+01,1.621239609537760984e+01
1.635624936867738910e+01,1.636269344418257177e+01,1.636239985215406989e+01
1.650625303053636017e+01,1.651269710333408014e+01,1.651240356838128065e+01
1.665625673245943972e+01,1.666270080272185083e+01,1.666240732515775136e+01
1.680626040233122964e+01,1.681270447005833901e+01,1.681241104955428867e+01
1.695626409624149034e+01,1.696270816155849914e+01,1.696241479825533105e+01
1.710626776611328026e+01,1.711271182880107844e+01,1.711241852251102102e+01
4.887043438251201938e-02,5.531449469150641340e-02,5.502124579013922129e-02
1.988741042543069049e-01,2.053181618088942006e-01,2.050249701397235946e-01
3.488777500876402149e-01,3.553218048878205026e-01,3.550286707638470873e-01
4.988814680363581888e-01,5.053255205359825641e-01,5.050324433468549312e-01
6.488851699594351263e-01,6.553292199394030737e-01,6.550361999511719047e-01
7.988888398312300465e-01,8.053328872758914736e-01,8.050399244885567684e-01
9.488925337414864103e-01,9.553365783847906911e-01,9.550436730644030758e-01
1.098896203613280997e+00,1.105340246018629902e+00,1.105047397335737092e+00
1.248899897523537916e+00,1.255343937252729081e+00,1.255051146255883987e+00
1.398903567395332947e+00,1.405347604620517998e+00,1.405054870558519076e+00
1.548907269318410052e+00,1.555351304023937953e+00,1.555058627475836008e+00
1.698910939190203973e+00,1.705354971344777093e+00,1.705062352013221094e+00
1.848914633100460891e+00,1.855358662751027010e+00,1.855066100385617034e+00
1.998918302972255923e+00,2.005362330040564967e+00,2.005069825251653004e+00
2.148922004895332805e+00,2.155366029443984921e+00,2.155073581542969130e+00
2.298925674767128058e+00,2.305369696796124135e+00,2.305077306362054212e+00
2.448929368677383867e+00,2.455373388186723904e+00,2.455081054765750004e+00
2.598933038549179120e+00,2.605377055460611935e+00,2.605084779443985976e+00
2.748936740472256002e+00,2.755380754879682037e+00,2.755088536095251950e+00
2.898940410344049923e+00,2.905384422294420954e+00,2.905092260429186890e+00
3.048944104254307064e+00,3.055388113465919986e+00,3.055096009349334008e+00
3.198947774126101873e+00,3.205391780771109200e+00,3.205099733448518062e+00
3.348951476049179199e+00,3.355395480127579155e+00,3.355103490334534921e+00
3.498955145920974008e+00,3.505399147385817038e+00,3.505107214543269123e+00
3.648958839831229817e+00,3.655402838713817104e+00,3.655110963385165945e+00
3.798962509703025070e+00,3.805406506112905873e+00,3.805114687656499850e+00
3.948966211626101952e+00,3.955410205406776125e+00,3.955118444589468041e+00
4.098969881497896317e+00,4.105413872821514154e+00,4.105122168986002684e+00
4.248973575408152570e+00,4.255417564118213924e+00,4.255125917358398624e+00
4.398977245279947823e+00,4.405421231439052399e+00,4.405129642271384149e+00
4.548980947203024705e+00,4.555424930795522798e+00,4.555133398280999835e+00
4.698984617074819958e+00,4.705428598241561566e+00,4.705137123209635952e+00
4.848988318997896840e+00,4.855432297598031965e+00,4.855140879673101928e+00
4.998991988869692094e+00,5.005435964840620144e+00,5.005144604257436569e+00
5.148995682779948346e+00,5.155439656199919618e+00,5.155148352958483393e+00
5.298999360664563341e+00,5.305443331517929018e+00,5.305152085180037780e+00
