1.000000000000000000e+00
9.999999906933110250e-01
9.999999847255860441e-01
9.999999827546118825e-01
9.999999820091415303e-01
9.999999817216316256e-01
9.999999815964935035e-01
9.999999815919979884e-01
9.999999815575297824e-01
9.999999815103857159e-01
9.999999814576919777e-01
9.999999814222081396e-01
9.999999813966823359e-01
9.999999813754734124e-01
9.999999813586926134e-01
9.999999813365132439e-01
9.999999813206452703e-01
9.999999813207496313e-01
9.999999813253144243e-01
9.999999813209452526e-01
9.999999813129163417e-01
9.999999813019802009e-01
9.999999812903986873e-01
9.999999812768887164e-01
9.999999812670193888e-01
9.999999812562561097e-01
9.999999812431634716e-01
9.999999812278966838e-01
9.999999812112209119e-01
9.999999811962319018e-01
9.999999811821870255e-01
9.999999811713180531e-01
9.999999811626739676e-01
9.999999811574051822e-01
9.999999811518927029e-01
9.999999811449040710e-01
9.999999811364763680e-01
9.999999811281530260e-01
9.999999811223135859e-01
9.999999811176611964e-01
9.999999811143515105e-01
9.999999811107114223e-01
9.999999811063409183e-01
9.999999811032193042e-01
9.999999811005831907e-01
9.999999810999303795e-01
9.999999810995010563e-01
9.999999810983849491e-01
9.999999810972017844e-01
9.999999810960761293e-01
9.999999810948646539e-01
9.999999810940851663e-01
9.999999810924707910e-01
9.999999810907956865e-01
9.999999810897596264e-01
9.999999810894723007e-01
9.999999810898919650e-01
9.999999810903709152e-01
9.999999810906636810e-01
9.999999810908029030e-01
9.999999810917742371e-01
9.999999810932050925e-01
9.999999810947415302e-01
9.999999810964015357e-01
9.999999810977827641e-01
9.999999810992203919e-01
9.999999811001241135e-01
9.999999811012840745e-01
9.999999811024065099e-01
9.999999811032943553e-01
9.999999811040947151e-01
9.999999811047703968e-01
9.999999811052752152e-01
9.999999811058812860e-01
9.999999811064734789e-01
9.999999811068198685e-01
9.999999811068198685e-01
9.999999811068198685e-01
9.999999811068198685e-01
9.999999811068198685e-01
9.999999811068198685e-01
9.999999811068198685e-01
9.999999811068198685e-01
9.999999811068198685e-01
9.999999811068198685e-01
9.999999811068198685e-01
9.999999811068198685e-01
9.999999811068198685e-01
9.999999811068198685e-01
9.999999811068198685e-01
9.999999811068198685e-01
9.999999811068198685e-01
9.999999811068198685e-01
9.999999811068198685e-01
9.999999811068198685e-01
9.999999811068198685e-01
9.999999811068198685e-01
9.999999811068198685e-01
9.999999811068198685e-01
9.999999811068198685e-01
9.999999811068198685e-01
9.999999810930263466e-01
9.999999810858850591e-01
9.999999810741544426e-01
9.999999810635706865e-01
9.999999810545606715e-01
9.999999810432497194e-01
9.999999810295500113e-01
9.999999810179248660e-01
9.999999810066515504e-01
9.999999809983460830e-01
9.999999809900910197e-01
9.999999809826718433e-01
9.999999809756016100e-01
9.999999809675268470e-01
9.999999809598729694e-01
9.999999809529216410e-01
9.999999809462835065e-01
9.999999809412598584e-01
9.999999809368658177e-01
9.999999809331733269e-01
9.999999809299109366e-01
9.999999809267908768e-01
9.999999809231394643e-01
9.999999809202814172e-01
9.999999809182748001e-01
9.999999809162622988e-01
9.999999809142920970e-01
9.999999809122899208e-01
9.999999809101464132e-01
9.999999809081048241e-01
9.999999809061459466e-01
9.999999809038812026e-01
9.999999809016050234e-01
9.999999808990764905e-01
9.999999808965496229e-01
9.999999808939591395e-01
9.999999808914904476e-01
9.999999808887654051e-01
9.999999808859993955e-01
9.999999808834177939e-01
9.999999808808839319e-01
9.999999808783976984e-01
9.999999808760505760e-01
9.999999808736252938e-01
9.999999808710707816e-01
9.999999808684081337e-01
9.999999808658275313e-01
9.999999808635535725e-01
9.999999808615791519e-01
9.999999808595538831e-01
9.999999808574699944e-01
9.999999808551881531e-01
